name,vault_address,leader,tvl,apr,followers,created_at,is_closed,raw_has_description,pnl_day_last,pnl_week_last,pnl_month_last,pnl_all_time_last,pnl_all_time_max_dd,pnl_all_time_stability,pnl_obs_count,score_apr,score_tvl,score_followers,score_pnl_all,score_drawdown,score_stability,score_data_quality,closed_penalty,composite_score,rank,snapshot_ts_utc
Vanta Black (VANTA),0x6494b2bb7d6c4a03642c6e192f1daf887532c3cf,0x57bda7d0232f2e0a372c27eb0389371d0bca52ba,2762.940289,0.0,,2025-06-17T15:51:05.966000+00:00,False,False,0.0,0.0,0.0,261.940289,-139.987716,137.56370712689153,51,0.47988911838243287,0.04424393955864768,0.0,0.10870746820306555,0.5187520382650288,0.580389172736167,0.06652897054027612,0.0,0.27388352488906903,108,2026-03-07T21:46:50.299845+00:00
Agartha Capital Partners,0x5f116edf56d2bdf6fd9a07990b3d1dcd028e2c16,0xa9f849dc1921a20ed448f30821ee1980add8a507,1990.867962,3.069286230580685,,2026-01-28T20:09:02.197000+00:00,False,False,124.225835,45.04851,405.496553,230.887962,-1120.3580240000001,463.19471623334096,49,0.0028263941732797043,0.05120121752364387,0.0,0.11283835199478204,0.7234482008914013,0.7233394934231981,0.6271333840634852,0.0,0.27243573906254637,109,2026-03-07T21:46:50.299845+00:00
ArcaneVorki,0xd0fea59999cd64d336185c11dca1742da0438d69,0x6c0a53873fcb4202856b012a7d7077f28452cc30,7377.514456,0.21095233918811473,,2025-09-10T03:05:32.492000+00:00,False,False,0.0,4.197083,160.297876,3006.614456,-2006.328115,1040.3767084701308,49,0.025328840091314274,0.029024894010218502,0.0,0.0485922382867703,0.7743232960104359,0.7986737688879226,0.6271333840634852,0.0,0.2721985591319215,110,2026-03-07T21:46:50.299845+00:00
RedCoast,0x8fafc23611d59310b957162b8479f354c5a0eb4d,0x67ecb94f32c61ae197fa6915276c723a89bf3ac3,116493.222123,0.7104837589254418,,2026-01-20T14:32:10.191000+00:00,False,False,611.718126,1125.018591,6511.675237,4842.952123,-2791.869647,1893.4419023484015,49,0.015545167953038374,0.008153060115229916,0.0,0.039243396021306665,0.7994347211653441,0.8485704967931297,0.6271333840634852,0.0,0.2715413730741484,111,2026-03-07T21:46:50.299845+00:00
shortStragey,0xb4d96c7387a45fa2cb170fa1436a86640ab00eb1,0xf11d3e9114cf851c4e171178bb6436fe2aad1531,34570.91669,0.03172728191278559,,2025-07-29T05:44:18.949000+00:00,False,False,-239.902103,-282.666765,172.776572,5465.30669,-1788.9395919999997,1966.8575235204453,49,0.03109033590607675,0.014675508207413849,0.0,0.03717795412544842,0.7641047939993477,0.8520491357756278,0.6271333840634852,0.0,0.2714376068545,112,2026-03-07T21:46:50.299845+00:00
Milkyway,0x23ac3677e37752cea9484ca0340632bf09c1f7d6,0xef87f42eec6a0de629d5e2d7d740cfa115c1008e,5190.955055,0.5988670649800897,,2025-09-12T16:49:49.665000+00:00,False,False,-4.91619,127.769398,256.211954,194.315055,-286.284249,117.55389555109144,48,0.018154147189911946,0.033808022611153385,0.0,0.11740406565931079,0.583759104250462,0.5595173388411784,0.8910751168605283,0.0,0.2694512249355167,113,2026-03-07T21:46:50.299845+00:00
HYPErQuantum4,0xc16e0bf84ea8c2b85457010602cb6fa030bc1fd4,0x146d21473dbd19fa18bd1b41aa4712ea2cd8a1de,6983.075993,1.045523229045152,,2025-08-18T19:55:23.383000+00:00,False,False,64.943229,149.263149,669.437902,1873.435993,-1725.3337170000002,873.3641468455949,49,0.011088161756712686,0.030220676160452223,0.0,0.05739754321121861,0.7609522774214589,0.7828024785302751,0.6271333840634852,0.0,0.26794167350206055,114,2026-03-07T21:46:50.299845+00:00
DaoScience Quant,0x08dcbb771f997544f2015f8530e50a234ab71818,0x211ffa28cd3b74fbd455954a2f6983d9627c453f,9643.138215,0.6670058519861286,,2026-02-17T11:31:36.584000+00:00,False,False,45.048778,172.51309,507.778215,507.778215,-353.86260799999997,162.12530540711535,48,0.01663224263506903,0.025546255027720403,0.0,0.08957495379932601,0.6032177410588108,0.6010435916947494,0.8910751168605283,0.0,0.26751919675063496,115,2026-03-07T21:46:50.299845+00:00
3xBTC脉冲,0xac02cf3af4094acb8558bb2d84ffd5f3d45c0d17,0xf1c02207947ca2777b7da4bca869f765de1b8634,20222.251972,2.5791462623857067,,2026-01-21T04:47:34.113000+00:00,False,False,-592.879161,731.81836,3932.307135,2707.801972,-2119.1549079999995,1061.4033660981868,49,0.004022176323513425,0.017936732253505817,0.0,0.051092510055440805,0.7796499619523861,0.8005217958473747,0.6271333840634852,0.0,0.2665507120339168,116,2026-03-07T21:46:50.299845+00:00
Smart Swing Concepts,0xf9c7f25adabc40c6ed5a53b018ab0175f9f38c30,0x3a5401ea61d6b242e2e6e99553a94722a36bd629,2116.059492,0.696356952,,2026-03-01T06:25:56.697000+00:00,False,False,0.0,116.059492,116.059492,116.059492,-81.088414,66.40455342586864,46,0.015979997825850637,0.04935319056419176,0.0,0.13164474399391238,0.44613544950538103,0.4998369387976954,0.9979345581041418,0.0,0.2633240767277075,117,2026-03-07T21:46:50.299845+00:00
HLP Liquidator 2,0xb0a55f13d22f66e6d495ac98113841b2326e9540,0xdfc24b077bc1425ad1dea75bcb6f8158e10df303,30000000.0,2.2996e-05,,2025-04-20T14:15:33.339000+00:00,False,False,0.0,0.0,57.49,30593059.34,-60072.845557,5675354.043808091,50,0.03337319273834113,0.0004348298728122622,0.0,0.00032612240460919666,0.9659745624524405,0.9997825850635939,0.28035656049570606,0.0,0.26221970767573555,118,2026-03-07T21:46:50.299845+00:00
PF1,0xa1b6d8efbcb2fb750a84dbc05649fa4968034f04,0xb5e32ad7740f86346503352c53aabcb154cfa3f9,168852.25351,0.6550608578936847,,2025-06-12T22:25:27.564000+00:00,False,False,-561.494851,941.338245,8841.516714,51484.82351,-1280.0771219999951,5110.579870331505,49,0.01706707250788129,0.0060876182193716705,0.0,0.012066528970540277,0.7336667029024894,0.9120556582237199,0.6271333840634852,0.0,0.2620912352133137,119,2026-03-07T21:46:50.299845+00:00
Hyperdash Vault #1,0x4078582c42fdb547b1397fabb5d5a4beab81be9e,0xe966a12bf7b93838096e4519a684519ab22df618,138141.157534,0.47050179337923026,,2025-01-03T10:49:28.507000+00:00,False,False,-1922.255514,1549.91313,5751.176742,38903.737534,-61639.345972,31941.288650775798,50,0.020545711490379388,0.007283400369605392,0.0,0.014240678334601587,0.9666268072616588,0.9753234047179041,0.28035656049570606,0.0,0.261732994693099,120,2026-03-07T21:46:50.299845+00:00
The Low Risk Vault,0x4da3f5a22c3f8b402ec21c6783c64a779dc5f205,0xa1a28078ef0637e8a0fc3fdd788afd19b75991a5,4057.198337,0.17159501100000002,,2026-02-23T17:25:55.215000+00:00,False,False,3.425546,84.478993,57.198337,57.198337,-123.803387,54.751914047077506,48,0.026307207305141862,0.03859115121208827,0.0,0.14882052396999673,0.5060332644852701,0.47853027502989454,0.8910751168605283,0.0,0.26146122602259136,121,2026-03-07T21:46:50.299845+00:00
Equinox · Blackalgo,0x7048b287889c5913d59f812795d7fd5d724be77a,0x3db735d71673b3d57b34f55013b9b25e2d2dd9cf,1163326.075606,0.4600262918342126,,2026-01-19T13:14:32.273000+00:00,False,False,11794.382267,-1892.424471,44441.344462,81779.655606,-97354.138613,47804.71982041312,50,0.020980541363191652,0.0020654418958582456,0.0,0.008479182519839113,0.9759756495271226,0.9819545602782911,0.28035656049570606,0.0,0.2613327535601696,122,2026-03-07T21:46:50.299845+00:00
[ Kangaroo Strategies ] Trend Trading,0xb57bd0baf53ec7050666d2b5fcaea5704da31c52,0x319df9df408ba99296ee68d3091835aed0b2fdd4,10619.07352,0.0,,2025-10-11T01:24:48.788000+00:00,False,False,0.0,0.0,0.0,503.28352,-94.48140599999994,169.10911238781875,51,0.47988911838243287,0.024024350472877487,0.0,0.09011849114034134,0.4687466028916187,0.6065876725731058,0.06652897054027612,0.0,0.26108569113243535,123,2026-03-07T21:46:50.299845+00:00
Probot 5/9/12,0x697bc3dd77539fa84156d0e1c95287ea5524fd6b,0xce741d86bff090a94740f81a80bbb6a335e0271e,37278.038093,2.4123425674799712,,2025-12-17T17:28:32.669000+00:00,False,False,352.563385,2301.56302,7799.733636,10834.598093,-1984.4963989999997,1206.7935452238198,49,0.004348298728122622,0.01391455592999239,0.0,0.026524622241547995,0.772801391455593,0.8118273725404935,0.6271333840634852,0.0,0.26031238573362714,124,2026-03-07T21:46:50.299845+00:00
Hyperrr,0xca230e816bdb34a46960c2f978a30a563d1ae9e0,0x76184c92c5e17122a496fe1799adc77f4139c96e,1338586.355026,3.167692248907561,,2024-12-23T05:12:07.188000+00:00,False,False,-32356.561844,-20425.534489,391477.310266,1070955.475026,-1802946.1231200001,670220.7338808737,50,0.002717686705076639,0.0018480269594521143,0.0,0.0011957821502337211,0.9988042178497663,0.9989129253179694,0.28035656049570606,0.0,0.26013697140993586,125,2026-03-07T21:46:50.299845+00:00
100x ,0xa0cbceaac4dc736c457b7c340865695e2b3d0fc9,0x5dd032fdd7811e98f2d94bd1991f6d730716119e,128963.160222,1.9142289793293834,,2025-10-04T19:30:13.535000+00:00,False,False,2254.230638,-1703.738309,17841.234012,7692.420222,-45313.258384,16262.326555822061,50,0.005544080878356343,0.007609522774214589,0.0,0.0325035329927166,0.9581476247418198,0.9586911620828351,0.28035656049570606,0.0,0.2598726146122602,126,2026-03-07T21:46:50.299845+00:00
Overdose,0xe67dbf2d051106b42104c1a6631af5e5a458b682,0xdeb7582b362a752970fbd2507d0fb5dd27ed379a,498209.913276,0.43549381515762997,,2025-12-07T17:01:50.504000+00:00,False,False,-5066.52484,-17886.471755,19533.279006,174357.063276,-56031.607600999996,51646.29133389492,50,0.02152407870420698,0.0036960539189042287,0.0,0.005109251005544081,0.9639091205565823,0.9831503424285248,0.28035656049570606,0.0,0.2594871972249948,127,2026-03-07T21:46:50.299845+00:00
sexy pairs,0xf2f503be514a09ed4a712be7f8f7a2b6ac91e724,0x4577d927a39ea40c024ad81c0ce15959176346c7,3601.681456,0.7118169035294117,,2026-02-18T15:36:53.789000+00:00,False,False,44.551333,183.700862,201.681456,201.681456,-168.617035,73.76263719593362,48,0.015436460484835308,0.04000434829872812,0.0,0.11686052831829546,0.5370148929231439,0.5111425154908142,0.8910751168605283,0.0,0.2592055460573778,128,2026-03-07T21:46:50.299845+00:00
+convexity,0x5661a070eb13c7c55ac3210b2447d4bea426cbf5,0xc6fd7c7bc701c802cf2e75fa19cacd5e4c55af9c,495019.427809,0.5709007974507738,,2025-08-23T17:40:23.330000+00:00,False,False,-267.689556,-4091.455766,22552.236235,62644.967809,-38513.833269,23588.205031633854,50,0.018697684530927274,0.0038047613871072944,0.0,0.009674964670072833,0.9536906185454941,0.9691270790303294,0.28035656049570606,0.0,0.2572364585083359,129,2026-03-07T21:46:50.299845+00:00
HTFV,0x494b62d7dc3b0b221fd6149f4b15374736219c05,0x1e2235fc6b984d9061d90a622b9ca6a4802696c6,109156.92355,2.9957508748994663,,2025-11-19T21:15:34.674000+00:00,False,False,1538.959084,9345.238479,21806.640558,9156.92355,-28359.822063,10120.252401342788,50,0.00293510164148277,0.008479182519839113,0.0,0.02913360147842157,0.9407544298293292,0.9420589194477661,0.28035656049570606,0.0,0.2548078348437083,130,2026-03-07T21:46:50.299845+00:00
Winners average winners,0xc305d42209e322fda5a090ebcc547c8480079dfd,0xf49ec27f278295b94d7c3badaaa954f0af278fe0,1001.993136,0.0,,2025-10-10T20:45:46+00:00,False,False,0.0,0.0,0.0,1.993136,-23.716762,10.096008310530069,51,0.47988911838243287,0.06239808674855963,0.0,0.21034895097293185,0.37254049353190566,0.2893792803565605,0.06652897054027612,0.0,0.25430382749113045,131,2026-03-07T21:46:50.299845+00:00
Templo Capital 2,0xa04cc046c32dc706c65324ae6352d3d78e0c2013,0x69906b0ed626ca01a4b7c001e5711e5714ccf207,40421.247536,2.597849051528891,,2025-06-12T14:51:54.586000+00:00,False,False,-476.212374,-502.60895,14838.957161,125219.657536,-30029.58260899999,25640.87880887358,50,0.00391346885531036,0.013371018588977063,0.0,0.006305033155777802,0.9434721165344059,0.9714099358625937,0.28035656049570606,0.0,0.2538813507397049,132,2026-03-07T21:46:50.299845+00:00
Lobo_SRF Copy Trading,0x6797832355ccd0fcf51c7aca312f291c0e5f7ebc,0xb1006427288a339ae6d678bef5cb2cb82e31f7d7,1000.898409,0.9032603468267149,,2025-08-23T10:39:05.662000+00:00,False,False,0.0,103.430103,78.940996,209.128409,-73.116873,41.63375010930421,47,0.012501358843352538,0.0625067942167627,0.0,0.11533862376345255,0.43472116534405914,0.4473312316556147,0.9836395260354386,0.0,0.25356387552006643,133,2026-03-07T21:46:50.299845+00:00
Jay Pennies to Jay Dollars,0x3b4f22366857da94f9346f88eac84718c8a8d48d,0x20a510e57a5d17fd0a07d4d7435db2854ea5ced0,174928.851941,0.04680638032228374,,2025-04-18T21:08:11.898000+00:00,False,False,41.957628,88.081634,754.204225,26036.381941,-13196.544426,7442.763190102882,50,0.030220676160452223,0.005761495814762474,0.0,0.017719317317099685,0.9092292640504402,0.9274921187085553,0.28035656049570606,0.0,0.25223591497099485,134,2026-03-07T21:46:50.299845+00:00
Growi HF-2,0x9b5b1931fa5838a891973f9877c7648c93ee80cc,0x7789450871fb1315fa982ccb8039cb34e8f2f60d,321737.925857,1.4327475568431747,,2025-03-15T15:39:04.467000+00:00,False,False,-1612.601413,396.431723,52804.021564,180564.565857,-21840.674154999986,38246.39256508227,50,0.008370475051636047,0.0047831286009348845,0.0,0.005000543537341015,0.9316230025002717,0.9786933362321991,0.28035656049570606,0.0,0.25188755694788956,135,2026-03-07T21:46:50.299845+00:00
Profit Gambit,0xa877d8ba0fc2f3facd95c73acd24a44ab1ae2838,0xc2cdf392ce2a67df8773493a2f12f17db16a98bb,2319.892571,0.7360313092098766,,2025-06-27T08:32:27.318000+00:00,False,False,0.0,380.817522,134.605242,1220.222571,-595.004,345.4018159865012,49,0.01489292314381998,0.04728774866833352,0.0,0.0671812153494945,0.6542015436460484,0.6927926948581368,0.6271333840634852,0.0,0.25178132010396387,136,2026-03-07T21:46:50.299845+00:00
Crypto NiuNiu,0xea36a5da68aaeea14f421cdfaaa85dee6b33529b,0xde5e7b7d9d26a44767e2e4a49fcb8447f4553d36,1041.790323,0.7958343092581305,,2025-08-28T14:24:00.994000+00:00,False,False,0.0,9.007449,64.793937,58.790323,-263.054123,117.25443430534048,49,0.014349385802804652,0.061419719534732034,0.0,0.1474073268833569,0.5769105337536689,0.5592999239047722,0.6271333840634852,0.0,0.25010623684392574,137,2026-03-07T21:46:50.299845+00:00
High IQ tec,0x71a8314c2a2bbefeaf3171b6100864903110d395,0x417e8accdf7707af31c581d0325382580ad58dbd,1061.99733,2.128358426229508,,2026-02-16T16:23:45.730000+00:00,False,False,38.425472,83.575174,162.28733,162.28733,-54.878325000000004,35.03630764958531,47,0.005000543537341015,0.06109359713012284,0.0,0.12164365691923035,0.414610283726492,0.42928579193390587,0.9836395260354386,0.0,0.24862015634110426,138,2026-03-07T21:46:50.299845+00:00
Citadel,0xda51323fe9800c8365646ad5c7ade0dd17fdc167,0x92d3acdf0484a6a8baf6fe3676b23af7cdbdbc98,596736.39867,0.6563878408059644,,2023-11-17T17:59:27.720000+00:00,False,False,-0.057304,20692.071259,30948.442007,277516.85867,-10152.431314000001,46071.94109522949,50,0.016958365039678226,0.003152516577888901,0.0,0.0030438091096858353,0.8960756603978693,0.9811936080008696,0.28035656049570606,0.0,0.24844103608099694,139,2026-03-07T21:46:50.299845+00:00
[ Tachyon ] HYPE ,0x131ab0c5032079bb9286ffc1828e11d5931e77bb,0xdc6e251c82e1f1ae93a219822f7b39b445028cb7,52370.633453,0.7021597201315857,,2025-11-11T14:05:59.336000+00:00,False,False,-48.709607,1642.484694,2944.314232,1305.983453,-5600.515547,1982.7334288777352,50,0.015762582889444505,0.01174040656593108,0.0,0.0653331883900424,0.8565061419719535,0.8528100880530493,0.28035656049570606,0.0,0.2470154858729704,140,2026-03-07T21:46:50.299845+00:00
Hyperliquid Banana,0x8e72bb69abd6f0cf7907fac5ad6fb3f66870e0c6,0xc774df28c4e5977ee6841c7fdd14287f8c3a45ac,4592.372756,2.8719006997956322,,2026-01-04T12:14:06.384000+00:00,False,False,-10.670334,6.651996,1100.493116,1498.812756,-13.985384000000067,404.6708263416341,47,0.0032612240460919667,0.035982171975214694,0.0,0.06239808674855963,0.3540602239373845,0.7096423524296119,0.9836395260354386,0.0,0.24685365998280445,141,2026-03-07T21:46:50.299845+00:00
Orange Coin Green PNL,0x58428d381ee757303234b75545b3fddd6884de0f,0x116666178bd6cb3b27a47760fa36e564fb37b95d,3099.807184,0.2889508556224881,,2025-05-27T17:26:07.195000+00:00,False,False,158.887814,39.798769,154.052339,998.567184,-325.231375,313.62245829839907,49,0.023589520600065226,0.04250462006739863,0.0,0.07120339167300793,0.5968040004348298,0.6818132405696271,0.6271333840634852,0.0,0.24486851337595986,142,2026-03-07T21:46:50.299845+00:00
HLP Liquidator 4,0x2ed5c4484ea3ff8b57d5f2fb152a40d9f2b68308,0xdfc24b077bc1425ad1dea75bcb6f8158e10df303,1000000.0,0.0,,2025-11-15T08:24:21.468000+00:00,False,False,0.0,0.0,0.0,833954.24,0.0,175587.515540667,50,0.47988911838243287,0.0025546255027720406,0.0,0.0015219045548429176,0.08756386563756931,0.9935862593760192,0.28035656049570606,0.0,0.2440593839251302,143,2026-03-07T21:46:50.299845+00:00
Archangel Quant Fund I,0x8c7bd04cf8d00d68ce8bc7d2f3f02f98d16a5ab0,0xe2422bca1570e1b1c352164b0b41dae434035f6c,223029.072536,0.3970508750301912,,2025-09-22T21:18:27.359000+00:00,False,False,-1584.468437,654.476667,7999.479376,33417.962536,-7718.967726999996,5016.16298285784,50,0.022176323513425373,0.005326665941950212,0.0,0.01587129035764757,0.8770518534623328,0.9110772910098924,0.28035656049570606,0.0,0.24401861862455404,144,2026-03-07T21:46:50.299845+00:00
Storm,0xae08a2282d969bd0c4bf63a626ab8f8e6200022d,0x70e424703f5e8e7237ccdf04b4908379942b26a5,31056.54371,0.6313368447762013,,2026-01-26T21:29:51.104000+00:00,False,False,148.250781,454.890652,1552.261693,1056.54371,-4052.366979,1504.265076469126,50,0.017719317317099685,0.015327753016632242,0.0,0.06968148711816502,0.8298728122622024,0.8326992064354821,0.28035656049570606,0.0,0.24372214371127296,145,2026-03-07T21:46:50.299845+00:00
Neucap Asymmetry Strategy I,0x632e2c22dd4fb62779871135491eb537e5698672,0x52f4127f039a06be0c66b7304aa72d0f58d18edc,2190.849536,2.1281860187073027,,2025-09-11T08:37:25.795000+00:00,False,False,0.0,-92.156573,417.539468,243.889536,-288.989688,137.07172921672688,49,0.005109251005544081,0.0485922382867703,0.0,0.11099032503532992,0.5847374714642896,0.5798456353951517,0.6271333840634852,0.0,0.24004091353803278,146,2026-03-07T21:46:50.299845+00:00
hyperacceleration,0xd9bce5c471ed7cbbe189b1f94a3497db7d4f39ba,0x7e1850cab0633a8c561195d3f1aed56e3a0ef61f,3270.858784,0.0,,2023-12-09T11:56:13.671000+00:00,False,False,0.0,0.0,0.0,1135.548784,0.0,326.4448964712356,50,0.47988911838243287,0.04174366778997717,0.0,0.06794216762691598,0.08756386563756931,0.6859441243613437,0.28035656049570606,0.0,0.23920337190801377,147,2026-03-07T21:46:50.299845+00:00
Danny Ocean,0x04c8e82bbd0a33d3179e767c262223f50e74f7d2,0x6d6a4b953f202f8df5bed40692e7fd865318264a,19832.451765,0.3072778782945785,,2025-04-11T16:19:33.659000+00:00,False,False,-279.730964,574.986639,495.160411,7861.851765,-3564.952891000001,2490.0078009876706,50,0.02315469072725296,0.01837156212631808,0.0,0.0321774105881074,0.8195456027829112,0.870746820306555,0.28035656049570606,0.0,0.23910701756119734,148,2026-03-07T21:46:50.299845+00:00
ImpulseX,0x2e161982d86fffe2f7820c4f421217a82f923347,0xf1814754c750d9c5658a218af1a09032943cc41b,44678.040485,0.14013643742752677,,2025-11-30T19:09:53.439000+00:00,False,False,-0.005403,-163.045183,516.859165,986.730485,-2238.373729,1387.3493682532662,50,0.027176867050766388,0.012827481247961734,0.0,0.0716382215458202,0.7829111859984781,0.824220023915643,0.28035656049570606,0.0,0.23863018707567027,149,2026-03-07T21:46:50.299845+00:00
Tortoise Fund,0xd914c5164bc253676386269d90dcf56b441cf75b,0x8f300feb1180c149b88e9a2473fc38e0d2d75db3,158753.692733,1.537631851827252,,2025-06-14T00:10:50.383000+00:00,False,False,1516.967176,-200.293793,21820.335877,10410.872733,-97833.032694,32984.04928343,51,0.007609522774214589,0.006196325687574737,0.0,0.026959452114360256,0.9763017719317317,0.9759756495271226,0.06652897054027612,0.0,0.23854124460168594,150,2026-03-07T21:46:50.299845+00:00
Solus Capital,0x4f5bbfe763c8ba4a8ea59e15d93d31e31a3a1631,0x4beba892edeff53be0e17820829f8017ca6e3699,28395.114494,1.251369125289726,,2025-11-18T18:07:19.959000+00:00,False,False,0.0,0.0,2690.648622,3243.484494,-4215.125942,1804.9559783805848,50,0.009131427329057506,0.016197412762256766,0.0,0.047070333731927386,0.8325904989672791,0.8446570279378194,0.28035656049570606,0.0,0.23826700530690098,151,2026-03-07T21:46:50.299845+00:00
BULBUL2DAO,0x65aee08c9235025355ac6c5ad020fb167ecef4fe,0xf230daae38627c46367334a7494dc37861b4d3ef,91274.220528,0.4673047538520926,,2024-12-16T22:01:41.194000+00:00,False,False,-967.531461,1905.835024,3772.301242,70715.190528,-82443.989926,34178.49218561724,51,0.020654418958582454,0.009131427329057506,0.0,0.009131427329057506,0.9724970105446245,0.976736601804544,0.06652897054027612,0.0,0.2376048780005732,152,2026-03-07T21:46:50.299845+00:00
"Abstract TrendETH, 2x leverage",0x5c29944d5a39a452d282f1bc5f1702a9007cb36b,0xe6f96dbdb544a788c323fe36f4b966eeb0edff32,7278.475138,0.4564283997827683,,2025-04-17T17:40:10.474000+00:00,False,False,9.928985,-5.44707,266.697857,1790.375138,-2196.114027,1223.7083094059083,50,0.021306663767800847,0.029242308946624634,0.0,0.05826720295684314,0.7817154038482443,0.8133492770953364,0.28035656049570606,0.0,0.236463449584441,153,2026-03-07T21:46:50.299845+00:00
Robustos,0x9ce25db757351d29a1ee1ee34d73a263dcb33fbf,0xe82d515dbee8d14149a55086318f339d449482f7,35476.853236,0.0656386371214721,,2025-09-01T20:53:12.316000+00:00,False,False,-17.197238,-18.503853,203.996171,2264.423236,-33.97192700000005,262.9985782553701,48,0.029677138819436896,0.014458093271007718,0.0,0.053157951951299055,0.3868898793347103,0.6599630394608109,0.8910751168605283,0.0,0.23579638102955858,154,2026-03-07T21:46:50.299845+00:00
Sentiment Edge ,0xb7e7d0fdeff5473ed6ef8d3a762d096a040dbb18,0x3b290def8e0b287a2c8ac0ae1ab31642caecc7e7,171933.410411,0.04072549947256506,,2025-02-20T07:31:56.707000+00:00,False,False,229.120915,1067.364388,582.842402,44922.850411,-27429.665051999997,15769.028998644257,51,0.03076421350146755,0.005978910751168605,0.0,0.0129361887161648,0.9393412327426894,0.956951842591586,0.06652897054027612,0.0,0.23380258723774325,155,2026-03-07T21:46:50.299845+00:00
hidden marko fund,0xc497f1f8840dd65affbab1a610b6e558844743d4,0x0635aedc940be2f3961a6b98df118d26e1d2095b,154898.125791,5.252945763132591,,2025-07-15T18:37:17.582000+00:00,False,False,5630.30371,-4435.117164,47347.68822,19327.035791,-45632.224335,21636.49205456798,51,0.0008696597456245244,0.006522448092183933,0.0,0.020871833894988586,0.9582563322100228,0.966844222198065,0.06652897054027612,0.0,0.23240174327249005,156,2026-03-07T21:46:50.299845+00:00
Orbit Value Strategies,0x115849ce84370f25cadcf0d348510d73837e1aa5,0xf292b42e6167e0d591449ebd67d2e989a3479edf,2965304.194956,0.40915617179949937,,2025-12-15T02:29:12.661000+00:00,False,False,27965.123028,119411.16521,108773.310229,101651.904956,-138529.97323899998,52289.453374374774,52,0.02195890857701924,0.0013044896184367866,0.0,0.007065985433199261,0.9820632677464942,0.9832590498967279,0.009131427329057506,0.0,0.23120596112225636,157,2026-03-07T21:46:50.299845+00:00
Bitcoin Moving Average Long/Short,0xb1505ad1a4c7755e0eb236aa2f4327bfc3474768,0x1fa1b4c4cda61b3c1ce805ae82e64a90d8821d08,3499772.512569,0.69752276723941,,2025-10-02T01:22:00.214000+00:00,False,False,29314.569685,-103023.045036,202212.365081,408955.632569,-451197.38661299995,244443.31317694602,58,0.01587129035764757,0.0010870746820306554,0.0,0.0022828568322643765,0.9929340145668007,0.9954342863354713,0.0002174149364061311,0.0,0.23026712389686624,158,2026-03-07T21:46:50.299845+00:00
RealSolKing,0xd4d0ef58b958e7a142baf6be341d14d017cfe31a,0x7a7578a72c66223cb9ff8057a4e40a14f7bd3524,4643.689123,0.6042654568751098,,2026-02-01T17:16:09.278000+00:00,False,False,118.333574,-96.084474,222.624709,143.539123,-1006.300696,265.15614510540826,50,0.01804543972170888,0.03576475703880857,0.0,0.12577454071094685,0.7144254810305468,0.6613762365474508,0.28035656049570606,0.0,0.2294073466483511,159,2026-03-07T21:46:50.299845+00:00
OnFOMO.com,0xac9eac820f3f9d31bd52111e00553a4ab2797994,0xb838e4d1c8bcf71fa8e63299d5aa3258c83d6adb,41128.919455,2.3948299274427853,,2025-06-18T16:08:04.980000+00:00,False,False,-1660.49338,8462.316892,6842.509963,5715.649455,-12151.408414,5335.502751941126,51,0.004457006196325688,0.013153603652570931,0.0,0.03674312425263616,0.9049896727905207,0.9147733449287966,0.06652897054027612,0.0,0.22618318196641926,160,2026-03-07T21:46:50.299845+00:00
OnlyShorts,0x61b1cf5c2d7c4bf6d5db14f36651b2242e7cba0a,0xdaffbc69a0be655469257b43e1ceffb5eab920c0,897754.973141,0.5318462503955759,,2025-10-14T10:05:19.888000+00:00,False,False,-2128.656218,17149.821568,38100.341059,193448.003141,-44464.647274999996,24083.599489536813,53,0.019458636808348733,0.002717686705076639,0.0,0.004457006196325688,0.9577127948690075,0.9695619089031416,0.0028263941732797043,0.0,0.22505163604739645,161,2026-03-07T21:46:50.299845+00:00
Black Whale Fleet,0x7bf5d9951f1a7a925fec839bbdc01a0aa8bd34ff,0x06b73eb5d58c294d18d3d72b9bd95d7926504cab,9146.173696,1.7522544226814223,,2026-02-01T12:31:58.210000+00:00,False,False,-47.505553,1447.455567,1218.484084,1220.773696,-1374.0437940000002,620.0171850123451,50,0.006196325687574737,0.02685074464615719,0.0,0.06707250788129145,0.7411675182085009,0.751277312751386,0.28035656049570606,0.0,0.22336914091452625,162,2026-03-07T21:46:50.299845+00:00
Gucky_1coin_1dot5x,0xd2f03635901956b950737bbf02463dfad9f2e9e1,0x146d21473dbd19fa18bd1b41aa4712ea2cd8a1de,100802.541903,1.1364238235689212,,2025-01-17T18:13:07.058000+00:00,False,False,-349.097191,1877.874493,8720.767235,54115.731903,-11553.971959000002,10211.321376733466,51,0.010327209479291227,0.008587889988042179,0.0,0.011196869224915751,0.9023806935536471,0.9422763343841722,0.06652897054027612,0.0,0.2229219579203273,163,2026-03-07T21:46:50.299845+00:00
COPE AND SEETHE HEDGE FUND INU,0x18117bdae1396d2e7cb9c57193c46da096e217dc,0xc656523bb3324b11eb83f431f467468bddf88eb5,13399.486077,2.980698839510314,,2026-02-22T10:52:14.836000+00:00,False,False,295.089824,1872.087939,2666.086077,2666.086077,-125.972869,284.4689671964023,49,0.003152516577888901,0.0227198608544407,0.0,0.05152733992825307,0.5078812914447223,0.671594738558539,0.6271333840634852,0.0,0.21865024854480233,164,2026-03-07T21:46:50.299845+00:00
