name,vault_address,leader,tvl,apr,followers,created_at,is_closed,raw_has_description,pnl_day_last,pnl_week_last,pnl_month_last,pnl_all_time_last,pnl_all_time_max_dd,pnl_all_time_stability,pnl_obs_count,score_apr,score_tvl,score_followers,score_pnl_all,score_drawdown,score_stability,score_data_quality,closed_penalty,composite_score,rank,snapshot_ts_utc,name_detail,leader_detail,apr_detail,followers_detail,leader_fraction,leader_commission,max_distributable,max_withdrawable,allow_deposits,always_close_on_withdraw,is_closed_detail,description_len,av_day_last,av_day_obs,av_week_last,av_week_obs,av_month_last,av_month_obs,av_all_time_last,av_all_time_obs,withdrawable_ratio,score_commission,score_withdrawable,score_av_depth,extended_score,extended_rank,cluster_id,cluster_name
ArcaneVorki,0xd0fea59999cd64d336185c11dca1742da0438d69,0x6c0a53873fcb4202856b012a7d7077f28452cc30,7377.514456,0.0928868733784945,,2025-09-10T03:05:32.492000+00:00,False,False,0.0,4.197083,71.271732,3006.614456,-2006.328115,1040.3767084701308,47,0.0418478260869565,0.0290217391304347,0.0,0.0484782608695652,0.7742391304347827,0.7990217391304347,0.9652173913043478,0.0,0.3143651185770751,85,2026-03-08T03:40:48.086019+00:00,ArcaneVorki,0x6c0a53873fcb4202856b012a7d7077f28452cc30,0.0928868733784945,,0.9991001585107766,0.1,6286.681123,0.0,True,False,False,81,7377.514456,13,7377.514456,64,7377.514456,45,7377.514456,40,0.0,0.5164609053497943,0.5020746887966805,0.8209876543209876,0.3943347050086563,67,3,Steady Grinder C3
Aquila Chrysaetos,0x50e2fe552727a4b8692c192b4f96d1a6b0d44394,0x58206237b3fcfcbb4c9b60317cf652a29089f224,73526.487971,0.0564728399181283,,2025-08-04T05:38:48.164000+00:00,False,False,449.230072,1829.581869,362.184762,11947.297971,-2355.9336189999995,2650.4022931829927,47,0.0442391304347826,0.0095652173913043,0.0,0.0259782608695652,0.7863043478260869,0.8748913043478261,0.9652173913043478,0.0,0.3143577075098814,86,2026-03-08T03:40:48.086019+00:00,Aquila Chrysaetos,0x58206237b3fcfcbb4c9b60317cf652a29089f224,0.0486143338999384,,0.168563776358792,0.1,65123.187971,0.0,True,False,False,25,73476.087971,13,73476.087971,61,73476.087971,44,73476.087971,40,0.0,0.5164609053497943,0.5020746887966805,0.8209876543209876,0.394329146708261,68,3,Steady Grinder C3
R-1,0x77a0f8bae276f489f0f7cc2752322805317dcbb1,0x8ee071baaff1dc9cf19b140f47853c684d495ed4,60224.629766,0.7714144770261206,,2025-12-28T08:32:29.305000+00:00,False,False,174.606275,5227.07743,3637.666866,1224.629766,-4967.407997,2104.7072916959014,47,0.0229347826086956,0.0105434782608695,0.0,0.0672826086956521,0.8460869565217392,0.8580434782608696,0.9652173913043478,0.0,0.325723814229249,76,2026-03-08T03:40:48.086019+00:00,R-1,0x8ee071baaff1dc9cf19b140f47853c684d495ed4,0.7690454408890002,,1.0,0.1,56665.688426,0.0,True,False,False,48,60213.458386,13,60213.458386,63,60213.458386,45,60213.458386,42,0.0,0.5164609053497943,0.5020746887966805,0.7325102880658436,0.3940059901222723,69,3,Steady Grinder C3
nukers on top,0x6010343185f04f99df5f8f4bcc949017c383b2c6,0xe6626effae4ff622b2ae03adb4b00aaca5d537f6,323271.769251,13.87951213841504,,2026-03-04T17:28:22.773000+00:00,False,False,46971.804586,173374.769251,173374.769251,173374.769251,-3621.997973999998,19703.80401974066,48,0.0001086956521739,0.0047826086956521,0.0,0.0051086956521739,0.8201086956521739,0.9644565217391304,0.8202717391304348,0.0,0.2948875988142292,101,2026-03-08T03:40:48.086019+00:00,nukers on top,0xe6626effae4ff622b2ae03adb4b00aaca5d537f6,13.734152847755457,,1.0,0.1,60315.143042,0.0,False,False,False,24,321456.025785,13,321456.025785,33,321456.025785,12,321456.025785,34,0.0,0.5164609053497943,0.5020746887966805,0.9567901234567902,0.3933068121001021,70,1,Steady Grinder C1
DALIO,0xc0ab956f36d36f6c1fe4f50450407a832ad911f3,0x01738bd394579f1ca81acc8f57c49d58262ec8ec,2359.812492,0.0,,2024-11-09T17:09:55.262000+00:00,False,False,0.0,0.0,0.0,2661.312492,-2883.5316839999996,1033.189837997653,48,0.4969565217391304,0.0469565217391304,0.0,0.0516304347826086,0.8018478260869565,0.7979347826086957,0.8202717391304348,0.0,0.4093787055335968,55,2026-03-08T03:40:48.086019+00:00,DALIO,0x01738bd394579f1ca81acc8f57c49d58262ec8ec,0.0,,0.9165646433543494,0.1,2250.70944,0.0,True,False,False,5,2359.812492,13,2359.812492,64,2359.812492,46,2359.812492,73,0.0,0.5164609053497943,0.5020746887966805,0.0905349794238683,0.3925496277363356,71,3,Steady Grinder C3
HYPErQuantum4,0xc16e0bf84ea8c2b85457010602cb6fa030bc1fd4,0x146d21473dbd19fa18bd1b41aa4712ea2cd8a1de,6983.39814,0.8467345528790178,,2025-08-18T19:55:23.383000+00:00,False,False,3.536543,149.585296,518.855813,1873.75814,-1725.3337170000002,873.3625220941988,47,0.0216304347826086,0.03,0.0,0.0576086956521739,0.7608695652173914,0.7828260869565218,0.9652173913043478,0.0,0.3087499999999999,90,2026-03-08T03:40:48.086019+00:00,HYPErQuantum4,0x146d21473dbd19fa18bd1b41aa4712ea2cd8a1de,0.847504169418204,,0.1343663730740021,0.1,4391.152176,0.0,True,True,False,240,6983.86974,13,6983.86974,64,6983.86974,45,6983.86974,40,0.0,0.5164609053497943,0.5020746887966805,0.8209876543209876,0.3901233660758499,72,3,Steady Grinder C3
AJ Pro,0x8f78da3fdb3b1dd3eb02529a802a02855d950746,0xa14f74d2fff09fa55e0358babf83220ee6df22dd,13070.851602,0.0,,2025-01-22T02:42:41.268000+00:00,False,False,0.0,0.0,0.0,3279.121602,-6663.141753,3171.0727004104133,49,0.4969565217391304,0.0228260869565217,0.0,0.0465217391304347,0.8672826086956522,0.8881521739130435,0.5299456521739131,0.0,0.3874147727272727,62,2026-03-08T03:40:48.086019+00:00,AJ Pro,0xa14f74d2fff09fa55e0358babf83220ee6df22dd,0.0,,0.9995305428838708,0.1,12970.804634,0.0,True,False,False,49,13070.851602,13,13070.851602,63,13070.851602,45,13070.851602,63,0.0,0.5164609053497943,0.5020746887966805,0.2160493827160493,0.3886281184608106,73,3,Steady Grinder C3
brrr,0x37e6d89f26ccecf356c3255d1af8cf97f17fc54f,0x4fd0ff2c49671d4fe1927371cf833e8b3b7f44ea,4335.107935,0.0,,2025-02-12T21:20:52.225000+00:00,False,False,0.0,0.0,0.0,2159.687935,-3573.998712,1423.831785655777,49,0.4969565217391304,0.037391304347826,0.0,0.0541304347826087,0.8195652173913044,0.8269565217391305,0.5299456521739131,0.0,0.3800531126482214,63,2026-03-08T03:40:48.086019+00:00,brrr,0x4fd0ff2c49671d4fe1927371cf833e8b3b7f44ea,0.0,,0.9999999981111904,0.1,4235.107935,0.0,True,True,False,16,4335.107935,13,4335.107935,67,4335.107935,47,4335.107935,62,0.0,0.5164609053497943,0.5020746887966805,0.257201646090535,0.3872220997389707,74,3,Steady Grinder C3
100x ,0xa0cbceaac4dc736c457b7c340865695e2b3d0fc9,0x5dd032fdd7811e98f2d94bd1991f6d730716119e,128481.679544,1.9433583885122747,,2025-10-04T19:30:13.535000+00:00,False,False,1708.214755,3203.701425,17907.160008,7210.939544,-45313.258384,16258.175580831396,49,0.0103260869565217,0.0076086956521739,0.0,0.0335869565217391,0.9581521739130436,0.9589130434782608,0.5299456521739131,0.0,0.289588685770751,106,2026-03-08T03:40:48.086019+00:00,100x ,0x5dd032fdd7811e98f2d94bd1991f6d730716119e,1.9252521520266783,,0.0587564394810404,0.1,108526.739323,0.0,True,False,False,26,128314.838844,13,128314.838844,63,128314.838844,45,128314.838844,36,0.0,0.5164609053497943,0.5020746887966805,0.9218106995884774,0.3858346849306621,75,4,Steady Grinder C4
[ Tachyon ] HYPE ,0x131ab0c5032079bb9286ffc1828e11d5931e77bb,0xdc6e251c82e1f1ae93a219822f7b39b445028cb7,52374.276633,0.2251263238990991,,2025-11-11T14:05:59.336000+00:00,False,False,-83.264625,798.08916,980.908379,1309.626633,-5600.515547,1982.693357480142,49,0.0355434782608695,0.0118478260869565,0.0,0.0656521739130434,0.8564130434782609,0.8525,0.5299456521739131,0.0,0.2799271245059289,115,2026-03-08T03:40:48.086019+00:00,[ Tachyon ] HYPE ,0xdc6e251c82e1f1ae93a219822f7b39b445028cb7,0.226067495599449,,0.9812825297483316,0.1,51639.740164,0.0,True,True,False,69,52378.377456,13,52378.377456,65,52378.377456,46,52378.377456,34,0.0,0.5164609053497943,0.5020746887966805,0.9567901234567902,0.3820864563688768,76,3,Steady Grinder C3
ChanLun Delta Neutral Vault,0xa152d6bed00ba8132c23d33ce5ac32d749ab7cdb,0xe5417cbec1d9d3cdbf53e37eaf1b9529900c274b,10676.340624,0.9510853071443168,,2025-08-15T05:35:33.736000+00:00,False,False,119.858731,222.220076,2283.396083,593.380624,-2692.05646,860.5672016508362,48,0.02,0.0240217391304347,0.0,0.0847826086956521,0.796304347826087,0.7811956521739131,0.8202717391304348,0.0,0.3015452075098814,98,2026-03-08T03:40:48.086019+00:00,ChanLun Delta Neutral Vault,0xe5417cbec1d9d3cdbf53e37eaf1b9529900c274b,0.9485657285622212,,0.9934047283592036,0.1,7814.247728,0.0,True,False,False,127,10670.291539,13,10670.291539,63,10670.291539,45,10670.291539,41,0.0,0.5164609053497943,0.5020746887966805,0.779835390946502,0.3806045453708124,77,3,Steady Grinder C3
Road to 10 Million,0x04027058bb4aff889402ffb6e4743a96ce88149a,0x2b0beda149be62676aa8133fc36ea0af8f85e32d,141858.512932,0.0,,2024-10-21T17:56:15.819000+00:00,False,False,0.0,0.0,0.0,111654.702932,-31512.149686000004,29788.094006357387,49,0.4969565217391304,0.0071739130434782,0.0,0.0068478260869565,0.9457608695652174,0.9740217391304348,0.5299456521739131,0.0,0.3937042984189723,60,2026-03-08T03:40:48.086019+00:00,Road to 10 Million,0x2b0beda149be62676aa8133fc36ea0af8f85e32d,0.0,,0.9921693270537144,0.1,141757.723684,0.0,False,False,False,52,141858.512932,13,141858.512932,65,141858.512932,46,141858.512932,76,0.0,0.5164609053497943,0.5020746887966805,0.0802469135802469,0.3797650158160051,78,4,Steady Grinder C4
Cash Barracuda,0x3d1a723e27f622a968b31beb53a412ef34e9184a,0xdeba95d8c12173c599cb80671750d37e3dd112d0,1083.607636,0.0,,2025-08-06T11:05:57.139000+00:00,False,False,0.0,0.0,0.0,33.607636,-10.034775000000003,12.266631195861937,49,0.4969565217391304,0.0605434782608695,0.0,0.1655434782608695,0.3464130434782608,0.3019565217391304,0.5299456521739131,0.0,0.2978619071146245,99,2026-03-08T03:40:48.086019+00:00,Cash Barracuda,0xdeba95d8c12173c599cb80671750d37e3dd112d0,0.0,,1.0,0.1,983.607636,0.0,False,False,False,223,1083.607636,13,1083.607636,66,1083.607636,47,1083.607636,41,0.0,0.5164609053497943,0.5020746887966805,0.779835390946502,0.3778420700743698,79,2,Steady Grinder C2
alpha-032,0x7d97f7cb48ecc966d75a746b811ca93f1fd6e7ef,0x11eaed910eefa22056ef5d2aefb0d632cc0f6906,155779.227509,0.5629024607010739,,2026-02-05T14:19:46.094000+00:00,False,False,6633.605586,13418.925054,6979.956325,2774.617509,-31066.307343,9195.223189176726,48,0.0268478260869565,0.0064130434782608,0.0,0.0504347826086956,0.9452173913043478,0.9365217391304348,0.8202717391304348,0.0,0.3261203063241106,75,2026-03-08T03:40:48.086019+00:00,alpha-032,0x11eaed910eefa22056ef5d2aefb0d632cc0f6906,0.5418853150180628,,0.4522891347560546,0.1,72742.304184,0.0,True,False,False,48,155518.616179,13,155518.616179,61,155518.616179,44,155518.616179,45,0.0,0.5164609053497943,0.5020746887966805,0.5534979423868313,0.3764021246255173,80,4,Steady Grinder C4
Winners average winners,0xc305d42209e322fda5a090ebcc547c8480079dfd,0xf49ec27f278295b94d7c3badaaa954f0af278fe0,1001.993136,0.0,,2025-10-10T20:45:46+00:00,False,False,0.0,0.0,0.0,1.993136,-23.716762,10.096008310530069,50,0.4969565217391304,0.0625,0.0,0.2108695652173913,0.3719565217391304,0.2890217391304348,0.2215217391304347,0.0,0.275822628458498,118,2026-03-08T03:40:48.086019+00:00,Winners average winners,0xf49ec27f278295b94d7c3badaaa954f0af278fe0,0.0,,1.0,0.1,901.993136,0.0,True,False,False,13,1001.993136,13,1001.993136,63,1001.993136,46,1001.993136,36,0.0,0.5164609053497943,0.5020746887966805,0.9218106995884774,0.3755101419464724,81,2,Steady Grinder C2
Solus Capital,0x4f5bbfe763c8ba4a8ea59e15d93d31e31a3a1631,0x4beba892edeff53be0e17820829f8017ca6e3699,28395.114494,1.251369125289726,,2025-11-18T18:07:19.959000+00:00,False,False,0.0,0.0,2690.648622,3243.484494,-4215.125942,1813.554529984747,49,0.0154347826086956,0.0163043478260869,0.0,0.0470652173913043,0.8326086956521739,0.845108695652174,0.5299456521739131,0.0,0.2681262351778656,127,2026-03-08T03:40:48.086019+00:00,Solus Capital,0x4beba892edeff53be0e17820829f8017ca6e3699,1.251369125289726,,0.9992956534827764,0.1,28295.04401,0.0,True,False,False,119,28395.114494,13,28395.114494,62,28395.114494,44,28395.114494,33,0.0,0.5164609053497943,0.5020746887966805,0.9753086419753086,0.3750876412246812,82,3,Steady Grinder C3
Fadorador,0xb8f43ee0513e53309b9d6d6a42dce8fdb694b04d,0x91cac3875d31b3bb4d4fc64b62544804c6b22538,2398.375769,0.0,,2025-01-21T20:39:18.382000+00:00,False,False,0.0,0.0,0.0,1339.905769,-1346.10653,734.6240476517221,49,0.4969565217391304,0.0466304347826087,0.0,0.0651086956521739,0.7383695652173913,0.766195652173913,0.5299456521739131,0.0,0.3678421442687747,66,2026-03-08T03:40:48.086019+00:00,Fadorador,0x91cac3875d31b3bb4d4fc64b62544804c6b22538,0.0,,0.9830405794006448,0.1,2296.650569,0.0,True,False,False,30,2398.375769,13,2398.375769,63,2398.375769,46,2398.375769,63,0.0,0.5164609053497943,0.5020746887966805,0.2160493827160493,0.3739486471169371,83,3,Steady Grinder C3
Rising Star,0x5e3e83cf2fba6e57586a73a5fa3643507c82f8b2,0xe30b1ff9f32de9e64c841b79002d5c1dad990302,23009.76988,3.5233871249371957,,2026-01-06T11:11:38.584000+00:00,False,False,334.854999,2142.631436,5222.592614,1816.00988,-2747.593292,1033.8974565555218,48,0.0045652173913043,0.0172826086956521,0.0,0.0581521739130434,0.7984782608695652,0.7982608695652174,0.8202717391304348,0.0,0.2924542984189723,104,2026-03-08T03:40:48.086019+00:00,Rising Star,0xe30b1ff9f32de9e64c841b79002d5c1dad990302,3.488470933868074,,0.4296253633779346,0.1,16941.631594,0.0,True,False,False,17,22958.01484,13,22958.01484,61,22958.01484,44,22958.01484,42,0.0,0.5164609053497943,0.5020746887966805,0.7325102880658436,0.3690538532645647,84,1,Steady Grinder C1
Pew pew,0xd5ba7b812a861811f9b1aaac3c9cb4134e9ec6ae,0xd9c2eb244530bc6387b8434417d4e4c5a5d10672,2700.885919,0.5600410844085527,,2025-10-23T13:48:18.405000+00:00,False,False,21.718769,36.189796,124.754804,1527.405919,-297.64332,252.2258816316447,48,0.0270652173913043,0.0446739130434782,0.0,0.0621739130434782,0.5872826086956522,0.6545652173913044,0.8202717391304348,0.0,0.2622220849802371,131,2026-03-08T03:40:48.086019+00:00,Pew pew,0xd9c2eb244530bc6387b8434417d4e4c5a5d10672,0.5568986903161699,,0.2735748156179085,0.1,2334.655197,0.0,True,False,False,17,2700.185919,13,2700.185919,65,2700.185919,46,2700.185919,34,0.0,0.5164609053497943,0.5020746887966805,0.9567901234567902,0.368807676724608,85,2,Steady Grinder C2
3xBTC脉冲,0xac02cf3af4094acb8558bb2d84ffd5f3d45c0d17,0xf1c02207947ca2777b7da4bca869f765de1b8634,19871.980165,2.3494077931287425,,2026-01-21T04:47:34.113000+00:00,False,False,-924.503988,-14.929747,3582.035328,2357.530165,-2469.4267149999996,1090.3964253769136,47,0.008695652173913,0.0182608695652173,0.0,0.0530434782608695,0.7895652173913044,0.8031521739130435,0.9652173913043478,0.0,0.3081324110671937,91,2026-03-08T03:40:48.086019+00:00,3xBTC脉冲,0xf1c02207947ca2777b7da4bca869f765de1b8634,2.3482498259176587,,0.879429867629861,0.1,164.880665,0.0,True,False,False,89,19870.214665,13,19870.214665,62,19870.214665,45,19870.214665,44,0.0,0.5164609053497943,0.5020746887966805,0.6049382716049383,0.3680552361046403,86,3,Steady Grinder C3
[ Sidelined ] Market Neutral 2: BTC Maxi,0x257acedf61ffd72abfcde8332a13a1d015930051,0x5797f35b2a81669e85fa8f3ea8816f7054ad1dd4,31911.536305,0.1964972798329894,,2025-09-07T06:46:40.175000+00:00,False,False,-145.760845,389.494021,588.626914,1334.106305,-3943.810263,1634.6782402115296,49,0.0367391304347826,0.0151086956521739,0.0,0.0652173913043478,0.827391304347826,0.8389130434782609,0.5299456521739131,0.0,0.2755743577075099,120,2026-03-08T03:40:48.086019+00:00,[ Sidelined ] Market Neutral 2: BTC Maxi,0x5797f35b2a81669e85fa8f3ea8816f7054ad1dd4,0.191637834197493,,0.8484907027554243,0.1,28687.285564,0.0,True,False,False,167,31896.979358,13,31896.979358,65,31896.979358,47,31896.979358,40,0.0,0.5164609053497943,0.5020746887966805,0.8209876543209876,0.3652416343564824,87,3,Steady Grinder C3
Picking Winners,0x1fec994c4dd99e126643698ae6b3253cef5ff3d6,0x2d716aaa439385ca5264c5d254fed93fe1523985,143489.038058,0.9673253210876208,,2025-11-19T23:01:11.768000+00:00,False,False,3714.575763,16202.773144,10703.871182,40589.568058,-54066.660153,25776.752468132607,50,0.0196739130434782,0.0070652173913043,0.0,0.0141304347826086,0.9629347826086956,0.9717391304347828,0.2215217391304347,0.0,0.2539500988142292,138,2026-03-08T03:40:48.086019+00:00,Picking Winners,0x2d716aaa439385ca5264c5d254fed93fe1523985,0.9380187395804104,,0.983551963082788,0.1,73772.156754,0.0,False,True,False,220,143164.748115,13,143164.748115,66,143164.748115,47,143164.748115,34,0.0,0.5164609053497943,0.5020746887966805,0.9567901234567902,0.3626036871001021,88,4,Steady Grinder C4
[ Sidelined ] Discretionary 1,0x72051340b0c62bc34a9557ededf2ea144913b0ec,0x5797f35b2a81669e85fa8f3ea8816f7054ad1dd4,2244.100363,0.0,,2025-09-05T15:17:26.357000+00:00,False,False,0.0,0.0,0.0,60442.070363,-8.517108000000007,15707.830362737664,51,0.4969565217391304,0.0482608695652173,0.0,0.01,0.3425,0.9569565217391304,0.0505978260869565,0.0,0.2645392786561265,129,2026-03-08T03:40:48.086019+00:00,[ Sidelined ] Discretionary 1,0x5797f35b2a81669e85fa8f3ea8816f7054ad1dd4,0.0,,0.9946704658971718,0.1,2143.564554,0.0,True,False,False,147,2244.100363,13,2244.100363,62,2244.100363,44,2244.100363,39,0.0,0.5164609053497943,0.5020746887966805,0.8539094650205762,0.3602575061379037,89,2,Steady Grinder C2
Satori Quantum HF Vault,0xbbf7d7a9d0eaeab4115f022a6863450296112422,0xaf69b1587b87c78409e5a20c3fd5f1ca386fd350,566757.7654,3.539056367109418,,2025-03-03T08:10:59.889000+00:00,False,False,-4089.938472,-3870.729798,140317.192049,276208.3754,-213742.759314,138435.98963959783,47,0.0044565217391304,0.0033695652173913,0.0,0.0030434782608695,0.9868478260869564,0.9918478260869564,0.9652173913043478,0.0,0.3368157114624506,72,2026-03-08T03:40:48.086019+00:00,Satori Quantum HF Vault,0xaf69b1587b87c78409e5a20c3fd5f1ca386fd350,3.5460809576297683,,0.1183415574110872,0.1,545306.682473,0.0,True,False,False,165,567036.277725,13,567036.277725,64,567036.277725,46,567036.277725,60,0.0,0.5164609053497943,0.5020746887966805,0.2839506172839506,0.3574689459689842,90,1,Steady Grinder C1
Crypto NiuNiu,0xea36a5da68aaeea14f421cdfaaa85dee6b33529b,0xde5e7b7d9d26a44767e2e4a49fcb8447f4553d36,1041.790323,3.3302074172565073,,2025-08-28T14:24:00.994000+00:00,False,False,0.0,0.390282,226.30991,58.790323,-263.054123,117.25443430534048,48,0.0052173913043478,0.0614130434782608,0.0,0.1478260869565217,0.5767391304347826,0.5592391304347826,0.8202717391304348,0.0,0.2700432312252964,123,2026-03-08T03:40:48.086019+00:00,Crypto NiuNiu,0xde5e7b7d9d26a44767e2e4a49fcb8447f4553d36,3.3302074172565073,,0.9952530741580684,0.1,941.313366,0.0,True,True,False,106,1041.790323,13,1041.790323,64,1041.790323,46,1041.790323,41,0.0,0.5164609053497943,0.5020746887966805,0.779835390946502,0.3569780631573737,91,2,Steady Grinder C2
Wonderland,0x9a88dd4eacc3aa561c4f50ec66bcede831bec813,0x228ed7bff391e92ba3ddcbcda8db7a0134ef2587,163198.808591,9.7957358153668,,2025-07-14T20:54:36.662000+00:00,False,False,10325.861286,67548.453925,73350.527675,38415.488591,-41328.440307,25768.6796226693,49,0.0005434782608695,0.0060869565217391,0.0,0.014891304347826,0.9556521739130436,0.9716304347826088,0.5299456521739131,0.0,0.2836203063241106,112,2026-03-08T03:40:48.086019+00:00,Wonderland,0x228ed7bff391e92ba3ddcbcda8db7a0134ef2587,9.688225650215788,,0.998969259798382,0.1,78393.154619,0.0,False,False,False,84,162393.771839,13,162393.771839,63,162393.771839,45,162393.771839,43,0.0,0.5164609053497943,0.5020746887966805,0.6707818930041153,0.3562555196872457,92,1,Steady Grinder C1
69 Jump Street,0xa844d7ac9fa3424c4fd38a25baa23e460ec3e802,0x84803dc3df988d5493d9be2ee75e36f0043ee272,524349.344035,0.2627657127363042,,2025-01-17T04:56:19.488000+00:00,False,False,-72.839579,-1895.710231,13419.257864,142064.534035,-71072.22360900001,32620.47616546403,47,0.0342391304347826,0.0035869565217391,0.0,0.0059782608695652,0.97,0.9757608695652172,0.9652173913043478,0.0,0.3405360671936759,71,2026-03-08T03:40:48.086019+00:00,69 Jump Street,0x84803dc3df988d5493d9be2ee75e36f0043ee272,0.2634501730324854,,0.62343522739848,0.1,378052.638459,0.0,True,False,False,18,524384.298935,13,524384.298935,61,524384.298935,45,524384.298935,63,0.0,0.5164609053497943,0.5020746887966805,0.2160493827160493,0.353469089310613,93,4,Steady Grinder C4
do we have edge?,0x89aa708dfe1054a6de92ca89c0ecff387905ee0d,0xa75cdf956d3bf49b7e073ef330394665abd34c16,1268.82896,0.0,,2025-01-10T03:50:08.385000+00:00,False,False,0.0,0.0,0.0,268.82896,-52.630099,62.56804910319775,48,0.4969565217391304,0.0581521739130434,0.0,0.1081521739130434,0.4113043478260869,0.4931521739130435,0.8202717391304348,0.0,0.3435511363636364,69,2026-03-08T03:40:48.086019+00:00,do we have edge?,0xa75cdf956d3bf49b7e073ef330394665abd34c16,0.0,,1.0,0.1,1168.82896,0.0,True,False,False,19,1268.82896,13,1268.82896,63,1268.82896,45,1268.82896,64,0.0,0.5164609053497943,0.5020746887966805,0.1810699588477366,0.3522324488012521,94,2,Steady Grinder C2
BTCbotic,0x86b41571425e833968778ece4e8a4d89d67c69b3,0x146d21473dbd19fa18bd1b41aa4712ea2cd8a1de,2398.113087,0.0,,2025-09-12T16:43:25.157000+00:00,False,False,0.0,0.0,0.0,388.243087,-25.10157599999997,103.54720604985188,51,0.4969565217391304,0.0467391304347826,0.0,0.0975,0.375,0.5456521739130434,0.0505978260869565,0.0,0.2511548913043478,140,2026-03-08T03:40:48.086019+00:00,BTCbotic,0x146d21473dbd19fa18bd1b41aa4712ea2cd8a1de,0.0,,0.3902250675720466,0.1,2141.850719,0.0,True,True,False,170,2398.113087,13,2398.113087,62,2398.113087,44,2398.113087,39,0.0,0.5164609053497943,0.5020746887966805,0.8539094650205762,0.3502192156240697,95,2,Steady Grinder C2
[QR] I-3XAPEX20 VTF (INVERSE LEVERAGE INDEX/ETF),0xccbd99f3948e7413ebdc3a6eb2d0cc04321d8bec,0x4f15882ffb864e38b239c10bf7c8e99873c37c72,1847.989438,0.0,,2024-11-25T07:42:38.105000+00:00,False,False,0.0,0.0,0.0,837.829438,-2.544585999999981,182.7491212249994,47,0.4969565217391304,0.0528260869565217,0.0,0.0754347826086956,0.3181521739130434,0.6167391304347826,0.9652173913043478,0.0,0.3500296442687747,68,2026-03-08T03:40:48.086019+00:00,[QR] I-3XAPEX20 VTF (INVERSE LEVERAGE INDEX/ETF),0x4f15882ffb864e38b239c10bf7c8e99873c37c72,0.0,,0.9999999978082608,0.1,1747.989438,0.0,True,False,False,235,1847.989438,13,1847.989438,64,1847.989438,46,1847.989438,71,0.0,0.5164609053497943,0.5020746887966805,0.1049382716049382,0.349478161005826,96,2,Steady Grinder C2
Vanta Black (VANTA),0x6494b2bb7d6c4a03642c6e192f1daf887532c3cf,0x57bda7d0232f2e0a372c27eb0389371d0bca52ba,2762.940289,0.0,,2025-06-17T15:51:05.966000+00:00,False,False,0.0,0.0,0.0,261.940289,-139.987716,137.56370712689153,50,0.4969565217391304,0.0439130434782608,0.0,0.1090217391304347,0.5183695652173913,0.5802173913043478,0.2215217391304347,0.0,0.2953112648221344,100,2026-03-08T03:40:48.086019+00:00,Vanta Black (VANTA),0x57bda7d0232f2e0a372c27eb0389371d0bca52ba,0.0,,1.0,0.1,2662.940289,0.0,True,False,False,238,2762.940289,13,2762.940289,62,2762.940289,44,2762.940289,46,0.0,0.5164609053497943,0.5020746887966805,0.51440329218107,0.349385878478459,97,2,Steady Grinder C2
TrendPilot,0x72255024cded9e6edf856a2a24318b9411a37695,0x33ba8d3710b985fe56e4e8324cb57c4a228ba3d9,8832.637998,0.915537377081055,,2025-06-21T19:24:42.094000+00:00,False,False,117.106353,873.776208,626.114887,2207.827998,-12845.006442,5294.855148670283,49,0.0204347826086956,0.0272826086956521,0.0,0.053695652173913,0.9079347826086956,0.9144565217391304,0.5299456521739131,0.0,0.2895911561264822,105,2026-03-08T03:40:48.086019+00:00,TrendPilot,0x33ba8d3710b985fe56e4e8324cb57c4a228ba3d9,0.915537377081055,,0.9999999996617308,0.1,8732.637998,0.0,True,False,False,235,8832.637998,13,8832.637998,62,8832.637998,44,8832.637998,45,0.0,0.5164609053497943,0.5020746887966805,0.5534979423868313,0.349005261977296,98,3,Steady Grinder C3
Tortoise Fund,0xd914c5164bc253676386269d90dcf56b441cf75b,0x8f300feb1180c149b88e9a2473fc38e0d2d75db3,158563.048503,0.9748743274772091,,2025-06-14T00:10:50.383000+00:00,False,False,2597.395529,4051.005369,11992.642845,10220.228503,-97833.032694,32983.78337272511,49,0.0195652173913043,0.006195652173913,0.0,0.0271739130434782,0.976195652173913,0.9759782608695652,0.5299456521739131,0.0,0.2939538043478261,102,2026-03-08T03:40:48.086019+00:00,Tortoise Fund,0x8f300feb1180c149b88e9a2473fc38e0d2d75db3,0.9629005291254308,,0.0681453090925749,0.1,145285.192949,0.0,True,True,False,29,158415.750043,13,158415.750043,64,158415.750043,45,158415.750043,46,0.0,0.5164609053497943,0.5020746887966805,0.51440329218107,0.3483677831227277,99,4,Steady Grinder C4
DSV,0x7134175861043316e15465c73374518bfe78ee50,0x6bc241d88994c48f8af241b7f36d07dae902eafc,1000.12747,0.0,,2025-07-21T19:07:21.128000+00:00,False,False,0.0,0.0,0.0,0.12747,0.0,0.0366450484856057,49,0.4969565217391304,0.0627173913043478,0.0,0.2209782608695652,0.087445652173913,0.165,0.5299456521739131,0.0,0.2631410573122529,130,2026-03-08T03:40:48.086019+00:00,DSV,0x6bc241d88994c48f8af241b7f36d07dae902eafc,0.0,,1.0,0.1,900.12747,0.0,True,False,False,22,1000.12747,13,1000.12747,63,1000.12747,44,1000.12747,42,0.0,0.5164609053497943,0.5020746887966805,0.7325102880658436,0.3470689224345252,100,2,Steady Grinder C2
