name,vault_address,leader,tvl,apr,followers,created_at,is_closed,raw_has_description,pnl_day_last,pnl_week_last,pnl_month_last,pnl_all_time_last,pnl_all_time_max_dd,pnl_all_time_stability,pnl_obs_count,score_apr,score_tvl,score_followers,score_pnl_all,score_drawdown,score_stability,score_data_quality,closed_penalty,composite_score,rank,snapshot_ts_utc,name_detail,leader_detail,apr_detail,followers_detail,leader_fraction,leader_commission,max_distributable,max_withdrawable,allow_deposits,always_close_on_withdraw,is_closed_detail,description_len,av_day_last,av_day_obs,av_week_last,av_week_obs,av_month_last,av_month_obs,av_all_time_last,av_all_time_obs,withdrawable_ratio,score_commission,score_withdrawable,score_av_depth,extended_score,extended_rank
test1-ggfjy,0x2e1aa0af4d30673987b938e56fe5023b75cdfeb6,0x5e11dec6178fe3f8c8c54226a2ad3eafc67bf8c3,12602.797985,0.2441753071954944,,2025-12-16T04:54:11.153000+00:00,False,False,94.002021,258.934726,261.167876,779.727985,-702.8123049999999,246.32414543427677,50,0.026595744680851,0.0233391228831958,0.0,0.0768562744246634,0.670104211897525,0.6507815892314373,0.2379504993486756,0.0,0.2058653732285951,194,2026-03-11T07:32:53.868260+00:00,test1-ggfjy,0x5e11dec6178fe3f8c8c54226a2ad3eafc67bf8c3,0.24581206731591376,,0.12126995419675025,0.1,6260.415338,0.0,True,False,False,15.0,12604.54865,12.0,12604.54865,64.0,12604.54865,46.0,12604.54865,42.0,0.0,0.514,0.5020325203252033,0.774,0.3080613063442106,139
hyperacceleration,0xd9bce5c471ed7cbbe189b1f94a3497db7d4f39ba,0x7e1850cab0633a8c561195d3f1aed56e3a0ef61f,3270.858784,0.0,,2023-12-09T11:56:13.671000+00:00,False,False,0.0,0.0,0.0,1135.548784,0.0,326.4448964712356,49,0.4912613981762918,0.0419018671298306,0.0,0.0677377333912288,0.0877116804168475,0.6853017802865827,0.5427160225792445,0.0,0.2715492144633482,109,2026-03-11T07:32:53.868260+00:00,hyperacceleration,0x7e1850cab0633a8c561195d3f1aed56e3a0ef61f,0.0,,0.05000000001387869,0.1,1270.858785,0.0,True,False,False,11.0,3270.858784,13.0,3270.858784,63.0,3270.858784,45.0,3270.858784,62.0,0.0,0.514,0.5020325203252033,0.272,0.30712418727027535,140
TrendPilot,0x72255024cded9e6edf856a2a24318b9411a37695,0x33ba8d3710b985fe56e4e8324cb57c4a228ba3d9,9048.968947,1.3371191015262531,,2025-06-21T19:24:42.094000+00:00,False,False,80.323653,618.893277,907.208606,2424.158947,-12845.006442,5071.812039547172,51,0.0087928788536691,0.0270299609205384,0.0,0.0529743812418584,0.9087060356057316,0.9127225358228398,0.0585649153278332,0.0,0.2331112087001144,157,2026-03-11T07:32:53.868260+00:00,TrendPilot,0x33ba8d3710b985fe56e4e8324cb57c4a228ba3d9,1.3371191015262531,,0.9999999996617307,0.1,8948.968947,0.0,True,False,False,235.0,9048.968947,13.0,9048.968947,65.0,9048.968947,46.0,9048.968947,46.0,0.0,0.514,0.5020325203252033,0.56,0.30709568294785006,141
TrendTurn Vault,0x6bcb3d81dca7fc8db0d318b2f7b0d28fc893a0a2,0xfeea40596d335c241c42130eb884e36acae0fc28,1055.999092,0.4847183290640393,,2026-02-02T07:33:35.612000+00:00,False,False,96.879894,100.343342,40.999092,40.999092,-77.55615,36.15794609609471,48,0.0196482848458532,0.0617672600955275,0.0,0.161202778983934,0.4404038211029092,0.4308510638297872,0.8256079027355623,0.0,0.2467791516993644,134,2026-03-11T07:32:53.868260+00:00,TrendTurn Vault,0xfeea40596d335c241c42130eb884e36acae0fc28,0.4039938561576354,,0.9950738916256158,0.1,917.582931,0.0,True,False,False,238.0,1049.171147,13.0,1049.171147,66.0,1049.171147,46.0,1049.171147,50.0,0.0,0.514,0.5020325203252033,0.446,0.30594664019728757,142
4x4 trading zone,0xb7dd3fcc8229a8a8c4d2d3bd4af94f74194a0556,0x770e5368c665455ca34df9ab824e60bcc4ee5816,1868.075594,1.569556372881356,,2026-03-10T02:08:21.770000+00:00,False,False,216.075594,216.075594,216.075594,216.075594,-214.352381,172.41994447192133,52,0.0069474598349978,0.0527572731220147,0.0,0.1151758575770733,0.5585106382978723,0.6085540599218411,0.0092813721233174,0.0,0.1710848991434097,217,2026-03-11T07:32:53.868260+00:00,4x4 trading zone,0x770e5368c665455ca34df9ab824e60bcc4ee5816,1.569556372881356,,1.0,0.1,1768.075594,0.0,True,False,False,72.0,1868.075594,16.0,1868.075594,17.0,1868.075594,8.0,1868.075594,20.0,0.0,0.514,0.5020325203252033,1.0,0.3045759507803215,143
BredoStrategy,0x654016a8c9fcf0c4cb7ed6078aba21f7f399f7b7,0xf5f569a7006860e6e17c92ba9d5959090acf0336,1431593.339191,1.4495424557983596,,2026-02-17T14:42:21.792000+00:00,False,False,-4670.485709,168642.494088,194625.759191,194625.759191,-322284.212635,158098.22481674398,51,0.0077073382544507,0.0016283108988276,0.0,0.0044507164567954,0.990447242726878,0.9926183239253148,0.0585649153278332,0.0,0.2350503789523546,151,2026-03-11T07:32:53.868260+00:00,BredoStrategy,0xf5f569a7006860e6e17c92ba9d5959090acf0336,1.3020448875724546,,0.16655328826539895,0.1,142357.948287,0.0,True,False,False,176.0,1411789.278896,32.0,1411789.278896,64.0,1411789.278896,39.0,1411789.278896,47.0,0.0,0.514,0.5020325203252033,0.52,0.30455006063703016,144
HyperSonic,0x071a1341c9d00a5537ff4bf8289049f045fe3abb,0xdeb7582b362a752970fbd2507d0fb5dd27ed379a,25558.397997,0.3140613962007776,,2026-01-24T18:19:09.728000+00:00,False,False,-2317.492011,5195.363871,3329.429722,19934.937997,-14424.01919,6749.747390819018,51,0.0244246634824142,0.016391663048198,0.0,0.0208423795049934,0.9134824142422928,0.9242292661745548,0.0585649153278332,0.0,0.2288825346386136,166,2026-03-11T07:32:53.868260+00:00,HyperSonic,0xdeb7582b362a752970fbd2507d0fb5dd27ed379a,0.31406139620077766,,0.9785001833513354,0.1,25456.200775,0.0,True,False,False,148.0,25558.397997,13.0,25558.397997,64.0,25558.397997,46.0,25558.397997,46.0,0.0,0.514,0.5020325203252033,0.56,0.30392417740172445,145
Black Whale Fleet,0x7bf5d9951f1a7a925fec839bbdc01a0aa8bd34ff,0x06b73eb5d58c294d18d3d72b9bd95d7926504cab,11478.205886,4.796453157209006,,2026-02-01T12:31:58.210000+00:00,False,False,-58.163276,3401.18903,3341.459599,3359.005886,-1331.327417,1151.6287805883812,49,0.0011940946591402,0.0236647850629613,0.0,0.0462440295267043,0.7382761615284411,0.8072079895788102,0.5427160225792445,0.0,0.2513507579047093,127,2026-03-11T07:32:53.868260+00:00,Black Whale Fleet,0x06b73eb5d58c294d18d3d72b9bd95d7926504cab,4.5941792507966746,,0.051661830241918553,0.1,7782.670494,0.0,False,False,False,21.0,11337.291326,13.0,11337.291326,66.0,11337.291326,50.0,11337.291326,52.0,0.0,0.514,0.5020325203252033,0.39,0.3037753448512962,146
The Bull,0xa3bd32c7e91ad92eaffdc0d5bbdb0031073133b9,0x2ea6cb5d1bfabfe8c30ae832431ed9ddd69abd66,1161.489131,3.3293389799485893,,2026-01-30T16:20:32.395000+00:00,False,False,30.466676,-4.926779,252.260782,300.489131,-250.713097,117.40708810943848,49,0.0026052974381241,0.0599218410768562,0.0,0.105840208423795,0.5714285714285714,0.5590534085974815,0.5427160225792445,0.0,0.2273208364583744,169,2026-03-11T07:32:53.868260+00:00,The Bull,0x2ea6cb5d1bfabfe8c30ae832431ed9ddd69abd66,3.463958627625237,,0.7522029835809155,0.1,610.124131,0.0,True,False,False,56.0,1171.689131,13.0,1171.689131,61.0,1171.689131,44.0,1171.689131,46.0,0.0,0.514,0.5020325203252033,0.56,0.302752903766545,147
do we have edge?,0x89aa708dfe1054a6de92ca89c0ecff387905ee0d,0xa75cdf956d3bf49b7e073ef330394665abd34c16,1268.82896,0.0,,2025-01-10T03:50:08.385000+00:00,False,False,0.0,0.0,0.0,268.82896,-52.630099,62.56804910319775,50,0.4912613981762918,0.0586191923577941,0.0,0.10790273556231,0.4115284411636995,0.4927268779852366,0.2379504993486756,0.0,0.2761146528243793,103,2026-03-11T07:32:53.868260+00:00,do we have edge?,0xa75cdf956d3bf49b7e073ef330394665abd34c16,0.0,,1.0,0.1,1168.82896,0.0,True,False,False,19.0,1268.82896,13.0,1268.82896,66.0,1268.82896,47.0,1268.82896,65.0,0.0,0.514,0.5020325203252033,0.184,0.30174826604104876,148
cubee38,0xf6d2c67b2c262d2cf2422fe88fd55782308b1015,0x6bcccbcc8dca2669f6e5d00f9a8500fb5f146cd5,1311.484973,1.1074590891925586,,2025-02-03T17:40:02.631000+00:00,False,False,-1.196545,61.573605,110.808353,493.844973,-1515.42281,654.1569430132283,49,0.0107468519322622,0.0581849761181068,0.0,0.0911854103343465,0.75,0.7555362570560139,0.5427160225792445,0.0,0.2676980124738483,113,2026-03-11T07:32:53.868260+00:00,cubee38,0x6bcccbcc8dca2669f6e5d00f9a8500fb5f146cd5,1.1074590891925586,,0.9999999998577283,0.1,1211.484973,0.0,True,False,False,37.0,1311.484973,13.0,1311.484973,63.0,1311.484973,45.0,1311.484973,63.0,0.0,0.514,0.5020325203252033,0.246,0.3016357857781505,149
ETHbotic,0x30f14b7169c657a03d0b6c722b969bee04b8f642,0x146d21473dbd19fa18bd1b41aa4712ea2cd8a1de,9535.1201,0.0357472438752619,,2025-07-21T21:27:49.121000+00:00,False,False,0.0,3.932143,28.320158,1534.7701,-488.655249,369.9274143210247,50,0.0377768128528007,0.0260529743812418,0.0,0.0619843682153712,0.6353669127225359,0.6996309161962657,0.2379504993486756,0.0,0.2052855958631035,195,2026-03-11T07:32:53.868260+00:00,ETHbotic,0x146d21473dbd19fa18bd1b41aa4712ea2cd8a1de,0.03574724387526193,,0.05259796975534832,0.1,7633.906033,0.0,True,True,False,171.0,9535.1201,13.0,9535.1201,65.0,9535.1201,46.0,9535.1201,43.0,0.0,0.514,0.5020325203252033,0.714,0.3016264733200919,150
Quebi - Apex One,0x7e2f88a4a337e1b86126f3c1e20cb1e5ccbb6120,0x10c8d5127153f1a4a9b30356302556be3020d75c,1602.259727,0.0,,2025-03-06T14:02:58.133000+00:00,False,False,0.0,0.0,0.0,402.109727,-37.04211499999997,119.7851978631797,51,0.4912613981762918,0.0559053408597481,0.0,0.0963960052105948,0.3930742509769865,0.5613330438558403,0.0585649153278332,0.0,0.256280099080251,122,2026-03-11T07:32:53.868260+00:00,Quebi - Apex One,0x10c8d5127153f1a4a9b30356302556be3020d75c,0.0,,0.9999999998926188,0.1,1502.259727,0.0,True,False,False,109.0,1602.259727,13.0,1602.259727,65.0,1602.259727,46.0,1602.259727,58.0,0.0,0.514,0.5020325203252033,0.324,0.3008723507329525,151
Gucky_4coin_2dot5x,0x73f6553d3a6b570ab37957b32a75c7fc0ebff6e9,0x146d21473dbd19fa18bd1b41aa4712ea2cd8a1de,6555.911895,0.0509380634549877,,2025-01-17T17:30:51.883000+00:00,False,False,0.0,1.386516,33.224891,16.881895,-4084.743035,1433.7805635301231,50,0.0364741641337386,0.0308293530178028,0.0,0.1812852800694745,0.8307642205818497,0.8281589231437255,0.2379504993486756,0.0,0.2714098211818576,110,2026-03-11T07:32:53.868260+00:00,Gucky_4coin_2dot5x,0x146d21473dbd19fa18bd1b41aa4712ea2cd8a1de,0.050938063454987734,,0.10291742438018653,0.1,5584.25913,0.0,True,True,False,182.0,6555.911895,13.0,6555.911895,65.0,6555.911895,46.0,6555.911895,64.0,0.0,0.514,0.5020325203252033,0.21,0.3008196423091574,152
Tokenomics Value Fund,0xb8bd7a6bd168fc069cc81f051b4a0c74da4fde9a,0xe42c653ee440b469f0e4bd5635ebfc7939d37a91,1371.435411,0.0297238357126736,,2025-07-23T21:20:06.465000+00:00,False,False,-2.41512,14.05803,5.092147,377.615411,-121.982309,66.16706421512572,48,0.0386452453321754,0.0576422058184976,0.0,0.0976986539296569,0.5033651758575771,0.4978289188015631,0.8256079027355623,0.0,0.250494661113962,129,2026-03-11T07:32:53.868260+00:00,Tokenomics Value Fund,0xe42c653ee440b469f0e4bd5635ebfc7939d37a91,0.04119252719045387,,0.6401399799291537,0.1,0.0,0.0,True,False,False,246.0,1373.400173,13.0,1373.400173,61.0,1373.400173,44.0,1373.400173,43.0,,0.514,0.0,0.714,0.3003909958354715,153
Jay Pennies to Jay Dollars,0x3b4f22366857da94f9346f88eac84718c8a8d48d,0x20a510e57a5d17fd0a07d4d7435db2854ea5ced0,176271.554013,0.0249563499335818,,2025-04-18T21:08:11.898000+00:00,False,False,-43.214092,32.665167,366.053233,25946.844013,-13196.544426,7445.570113438671,50,0.0392965696917064,0.0057533651758575,0.0,0.0178028658271819,0.9103343465045592,0.927702996092054,0.2379504993486756,0.0,0.2496669364070579,130,2026-03-11T07:32:53.868260+00:00,Jay Pennies to Jay Dollars,0x20a510e57a5d17fd0a07d4d7435db2854ea5ced0,0.024608080038724993,,0.9132752384221654,0.1,175335.987928,0.0,True,False,False,16.0,176266.445681,13.0,176266.445681,64.0,176266.445681,47.0,176266.445681,53.0,0.0,0.514,0.5020325203252033,0.368,0.30031247872805766,154
Elsewhere,0x8fc7c0442e582bca195978c5a4fdec2e7c5bb0f7,0xf5d0308ac17a33e666326df43788afaa4100b9eb,539096.920752,0.8210932894986606,,2024-07-05T11:49:11.099000+00:00,False,False,-237.618148,-8018.090473,34683.194463,531695.400752,-1195516.412682,370157.0869195611,49,0.0135692574902301,0.0034737299174989,0.0,0.0020625271385149,0.9977203647416414,0.9970690403821104,0.5427160225792445,0.0,0.2926309063277148,91,2026-03-11T07:32:53.868260+00:00,Elsewhere,0xf5d0308ac17a33e666326df43788afaa4100b9eb,0.7998950671418292,,0.15854237258983753,0.1,466390.546168,0.0,False,False,False,34.0,538201.502317,13.0,538201.502317,67.0,538201.502317,47.0,538201.502317,90.0,0.0,0.514,0.5020325203252033,0.042,0.29993545616855033,155
Wall777,0x43eabf1421922d658e80cb5f7c4a65e6cfc697e1,0x19d4dc60d8f726e1c7eb513a82f631694c4437c8,54798.990113,0.8325432087186384,,2025-12-09T02:14:38.482000+00:00,False,False,697.681047,1901.278264,3574.936618,18862.000113,-415.4147560000001,3173.557270564958,50,0.0132435953104646,0.0117238384715588,0.0,0.021168041684759,0.6177811550151976,0.8876465479808945,0.2379504993486756,0.0,0.202196739430782,198,2026-03-11T07:32:53.868260+00:00,Wall777,0x19d4dc60d8f726e1c7eb513a82f631694c4437c8,0.8890174206243081,,0.11713858563833253,0.1,36317.490113,0.0,False,False,False,13.0,55041.490113,13.0,55041.490113,65.0,55041.490113,46.0,55041.490113,43.0,0.0,0.514,0.5020325203252033,0.714,0.2993098309958508,156
Wino,0xd57e4dde8d6db4843b003f700264d95657f44162,0x7f85cb830dbf4a25ec5c285e74aca5ca135bb9ca,10103.947785,0.3783194784799368,,2026-01-30T06:38:05.830000+00:00,False,False,0.0,0.0,308.807691,103.947785,-204.859906,81.22129391113711,49,0.0220364741641337,0.0249674337820234,0.0,0.1351498046026921,0.5543855840208424,0.5188884064264003,0.5427160225792445,0.0,0.2252731121462124,178,2026-03-11T07:32:53.868260+00:00,Wino,0x7f85cb830dbf4a25ec5c285e74aca5ca135bb9ca,0.37831947847993685,,1.0,0.1,10003.947785,0.0,True,False,False,91.0,10103.947785,13.0,10103.947785,61.0,10103.947785,44.0,10103.947785,47.0,0.0,0.514,0.5020325203252033,0.52,0.29721711053242356,157
RedCoast,0x8fafc23611d59310b957162b8479f354c5a0eb4d,0x67ecb94f32c61ae197fa6915276c723a89bf3ac3,117964.894284,0.3172059458612755,,2026-01-20T14:32:10.191000+00:00,False,False,172.362479,1141.583729,3037.958936,5714.544284,-1215.7469199999996,837.1768332800386,50,0.0243161094224924,0.0077073382544507,0.0,0.0367998263135041,0.7302431610942249,0.7794181502388189,0.2379504993486756,0.0,0.2129411242253187,186,2026-03-11T07:32:53.868260+00:00,RedCoast,0x67ecb94f32c61ae197fa6915276c723a89bf3ac3,0.3106389182300708,,0.9021594473109668,0.1,98189.822024,0.0,True,False,False,114.0,117902.000254,13.0,117902.000254,65.0,117902.000254,47.0,117902.000254,45.0,0.0,0.514,0.5020325203252033,0.606,0.2965681195917532,158
ETHernal,0x28a7339581f3e169bdfc9a2dec2f6d80c10719e4,0xf9f9ae20f5206f7abb7d3aff5a2907543d1ceb14,2465.731677,0.3391176998138356,,2025-11-26T08:56:42.056000+00:00,False,False,-4.349604,45.649129,67.766049,133.851677,-55.614136,32.00738318357771,50,0.0234476769431176,0.0468953538862353,0.0,0.1289622231871472,0.4163048198002605,0.4169561441597916,0.2379504993486756,0.0,0.165944617692338,223,2026-03-11T07:32:53.868260+00:00,ETHernal,0xf9f9ae20f5206f7abb7d3aff5a2907543d1ceb14,0.33274169516161217,,0.12346170174474244,0.1,1654.489781,0.0,True,True,False,205.0,2464.457557,13.0,2464.457557,64.0,2464.457557,46.0,2464.457557,34.0,0.0,0.514,0.5020325203252033,0.954,0.29612073969201774,159
Hype $1 Club,0x7833b1d61c016fefaa52a1da509b6daa2fbfd71b,0xdeee57b798fe35cb5ac43acabea36e159ce29694,6849.80516,1.459603434020888,,2026-01-31T17:55:39.262000+00:00,False,False,51.185227,399.208582,742.815283,1049.80516,-487.666577,289.34286221472416,49,0.0075987841945288,0.0302865827181936,0.0,0.0696917064698219,0.6350412505427703,0.6737950499348676,0.5427160225792445,0.0,0.2332839083408992,156,2026-03-11T07:32:53.868260+00:00,Hype $1 Club,0xdeee57b798fe35cb5ac43acabea36e159ce29694,1.446392290458352,,0.13793103448275862,0.1,5915.808878,0.0,True,False,False,33.0,6843.0818,13.0,6843.0818,65.0,6843.0818,46.0,6843.0818,50.0,0.0,0.514,0.5020325203252033,0.446,0.2958252076784387,160
Crypto Trading Channel,0x51b62b4bf8df6f2795b3da30cb46aa47f9f230a8,0x8c8290ebf5d157b236948b9f66d09d426503f198,86260.467307,0.0655833859405736,,2024-12-01T23:31:16.962000+00:00,False,False,-961.451011,-636.173142,475.092686,15484.607307,-5268.135362,4049.1602700784074,49,0.0352800694745983,0.0091185410334346,0.0,0.0227963525835866,0.8521493703864524,0.9006730351715154,0.5427160225792445,0.0,0.2748181719496309,105,2026-03-11T07:32:53.868260+00:00,Crypto Trading Channel,0x8c8290ebf5d157b236948b9f66d09d426503f198,0.0622184384798688,,0.7866874068288462,0.1,79688.123201,0.0,True,False,False,218.0,86236.091287,13.0,86236.091287,66.0,86236.091287,46.0,86236.091287,70.0,0.0,0.514,0.5020325203252033,0.114,0.29377590538498743,161
Hyperliquid Durian,0xf3a3ad04ff84484b02f08bbf11eecc01f9d78dbf,0xc774df28c4e5977ee6841c7fdd14287f8c3a45ac,3396.517281,0.3015046321498333,,2026-01-04T14:30:14.357000+00:00,False,False,6.474514,19.23117,83.24719,592.227281,-6.261699000000021,137.9741541469805,49,0.0251845419018671,0.0415762049500651,0.0,0.0845636126791142,0.3341293964394268,0.5794615718627877,0.5427160225792445,0.0,0.1933606856669166,205,2026-03-11T07:32:53.868260+00:00,Hyperliquid Durian,0xc774df28c4e5977ee6841c7fdd14287f8c3a45ac,0.29966095510805124,,0.9698131622657313,0.1,3292.895586,0.0,True,False,False,24.0,3396.008231,13.0,3396.008231,64.0,3396.008231,45.0,3396.008231,43.0,0.0,0.514,0.5020325203252033,0.714,0.2926827906729517,162
HypeAI,0x4ac40b77c99ab1fbe7242bfc6426665e241f438c,0x3980edbc7a4ed747b567b574e53ab52f3ff9e4bd,2695.096451,0.0309589024381973,,2025-11-04T19:07:21.661000+00:00,False,False,0.047135,-20.177933,8.707421,181.546451,-99.782617,80.45372284436526,51,0.0383195831524099,0.0448328267477203,0.0,0.1198436821537125,0.4828484585323491,0.5182370820668692,0.0585649153278332,0.0,0.1647270852248056,226,2026-03-11T07:32:53.868260+00:00,HypeAI,0x3980edbc7a4ed747b567b574e53ab52f3ff9e4bd,0.043380548097719365,,0.24179473550532402,0.1,1737.41109,0.0,True,False,False,50.0,2698.590131,13.0,2698.590131,65.0,2698.590131,46.0,2698.590131,36.0,0.0,0.514,0.5020325203252033,0.926,0.29240759034136843,163
Elsewhere | copy,0x82fd2edb5b49f95d785c54043b4a3682cc66caa1,0xd029e469c2808b1a0e3e89587c4aba7a4456b83e,2447.242711,0.7630559950096663,,2025-02-02T11:44:08.978000+00:00,False,False,-5.242883,-40.127644,158.398604,160.502711,-3736.341571,1149.8256005182554,50,0.0146547980894485,0.0470039079461571,0.0,0.1229917498914459,0.8228397742075554,0.8070994355188884,0.2379504993486756,0.0,0.2535156712588323,125,2026-03-11T07:32:53.868260+00:00,Elsewhere | copy,0xd029e469c2808b1a0e3e89587c4aba7a4456b83e,0.739519990201324,,0.26946078979118254,0.1,2071.245493,0.0,True,False,False,217.0,2442.357001,13.0,2442.357001,67.0,2442.357001,47.0,2442.357001,63.0,0.0,0.514,0.5020325203252033,0.246,0.29099902986688847,164
BTC AUREX,0xe6b679488d19045a5e4cf7815e35ddc98d0479fa,0x9ce58158d8f1d253a863f27e16db1617279fe804,14444.712048,0.0555194897222042,,2026-02-02T22:41:11.132000+00:00,False,False,-23.515156,535.089116,66.522479,496.012048,-847.189704,482.99550096554856,50,0.0359313938341293,0.02181936604429,0.0,0.0910768562744246,0.6915979157620495,0.7276378636561007,0.2379504993486756,0.0,0.2208260963960052,181,2026-03-11T07:32:53.868260+00:00,BTC AUREX,0x9ce58158d8f1d253a863f27e16db1617279fe804,0.013794692791339703,,0.4132571389871134,0.1,8352.918178,0.0,True,False,False,194.0,14394.718128,13.0,14394.718128,63.0,14394.718128,45.0,14394.718128,48.0,0.0,0.514,0.5020325203252033,0.488,0.29068184871976815,165
AI Alpha,0xf6c9920ed329d1f49d8ed90d406a7ac0aa62d8ba,0x6adf7f2797312a0823f79104a644e156b1143ec7,5111.737881,0.0560825265017495,,2024-03-24T21:30:29.142000+00:00,False,False,-5.171345,8.715217,23.7788,3295.377881,-3026.193041,2051.033865566026,50,0.0357142857142857,0.0343030829353017,0.0,0.047112462006079,0.8061224489795918,0.8559487624837169,0.2379504993486756,0.0,0.2406199423676627,144,2026-03-11T07:32:53.868260+00:00,AI Alpha,0x6adf7f2797312a0823f79104a644e156b1143ec7,0.04847457616571975,,0.9762498050160261,0.1,5006.079337,0.0,True,False,False,26.0,5108.512136,13.0,5108.512136,62.0,5108.512136,45.0,5108.512136,57.0,0.0,0.514,0.5020325203252033,0.336,0.2903272331985113,166
MOAS,0x29b98aaf8eeb316385fe2ed1af564bdc4b03ffd6,0x3e502cbaf8a3578f06b295b94993caaee5923ffb,138588.100796,1.0516302973591611,,2024-11-22T09:56:11.989000+00:00,False,False,0.0,1004.893204,11166.685106,25068.120796,-6513.715085,6537.662466023831,49,0.0116152844116369,0.0070560138949196,0.0,0.0181285280069474,0.8652844116369952,0.9233608336951802,0.5427160225792445,0.0,0.2718107310622508,108,2026-03-11T07:32:53.868260+00:00,MOAS,0x3e502cbaf8a3578f06b295b94993caaee5923ffb,1.0516302973591611,,0.9022503508949163,0.1,138477.266813,0.0,True,False,False,84.0,138588.100796,13.0,138588.100796,65.0,138588.100796,46.0,138588.100796,71.0,0.0,0.514,0.5020325203252033,0.1,0.2901203247194523,167
DaoScience Quant,0x08dcbb771f997544f2015f8530e50a234ab71818,0x211ffa28cd3b74fbd455954a2f6983d9627c453f,9475.36398,0.4466214533417402,,2026-02-17T11:31:36.584000+00:00,False,False,6.527495,26.229756,340.00398,340.00398,-208.965578,141.73247272289498,50,0.0201910551454624,0.0262700825010855,0.0,0.1022579244463743,0.5559053408597482,0.5828267477203647,0.2379504993486756,0.0,0.1890320925275332,209,2026-03-11T07:32:53.868260+00:00,DaoScience Quant,0x211ffa28cd3b74fbd455954a2f6983d9627c453f,0.4738256489071038,,1.0000000000000002,0.1,7693.736646,0.0,True,False,False,16.0,9496.07399,13.0,9496.07399,64.0,9496.07399,37.0,9496.07399,43.0,0.0,0.514,0.5020325203252033,0.714,0.28943634581841415,168
L/S Momentum Strategy,0x394c57ac43a9cbd5fffce1c7e681c650154a2b0b,0x8edc709600798d3a8d815c04161c4caaebd309b5,15618.707449,0.45593172697434,,2025-10-04T07:07:44.505000+00:00,False,False,-678.503286,108.378541,633.301185,4388.107449,-4475.124789,1771.5202130324165,52,0.0200825010855405,0.0210594876248371,0.0,0.0413590968302214,0.8378202344767695,0.843573599652627,0.0092813721233174,0.0,0.2102630462242924,190,2026-03-11T07:32:53.868260+00:00,L/S Momentum Strategy,0x8edc709600798d3a8d815c04161c4caaebd309b5,0.4461088694399157,,0.8379105148348024,0.1,0.0,0.0,True,False,False,232.0,15605.063241,14.0,15605.063241,65.0,15605.063241,46.0,15605.063241,37.0,,0.514,0.0,0.906,0.2894172846682193,169
我爱小姐,0xfdb03a2574e9e7d1c77d9ed752d99cdf25c3db25,0x1404109f8cd4a79a0447365edbb7a13acd0b2f27,13774.581735,2.1026091771739703,,2025-02-13T00:58:13.541000+00:00,False,False,94.233748,-174.364577,4637.702202,47029.931735,-19598.668032,9321.835887163814,50,0.004776378636561,0.0222535822839774,0.0,0.012917933130699,0.9283543204515848,0.9375814155449412,0.2379504993486756,0.0,0.2474415781786602,133,2026-03-11T07:32:53.868260+00:00,我爱小姐,0x1404109f8cd4a79a0447365edbb7a13acd0b2f27,2.098165486593694,,0.050000000095362346,0.1,3435.429381,0.0,False,False,False,27.0,13764.780335,13.0,13764.780335,64.0,13764.780335,46.0,13764.780335,62.0,0.0,0.514,0.5020325203252033,0.272,0.2890434600567594,170
Shyguy Vault,0x8368d05709a82d1ac2100a642006fc85a13a8bf6,0x552b6ad871f27a9729162c18d769050363f2d57e,1270.230221,0.3044814868964692,,2024-01-28T23:03:13.111000+00:00,False,False,0.356257,3.557558,31.432579,1381.720221,-23208.572751,12450.420463343911,50,0.0250759878419452,0.0585106382978723,0.0,0.0640468953538862,0.9339991315675208,0.9498480243161094,0.2379504993486756,0.0,0.2729764536375478,107,2026-03-11T07:32:53.868260+00:00,Shyguy Vault,0x552b6ad871f27a9729162c18d769050363f2d57e,0.3029839057443087,,0.8012407415002023,0.1,1145.269187,0.0,True,False,False,40.0,1270.075621,13.0,1270.075621,67.0,1270.075621,47.0,1270.075621,77.0,0.0,0.514,0.5020325203252033,0.076,0.28859461665092506,171
"Abstract TrendETH, 2x leverage",0x5c29944d5a39a452d282f1bc5f1702a9007cb36b,0xe6f96dbdb544a788c323fe36f4b966eeb0edff32,7199.631946,0.1921880815664082,,2025-04-17T17:40:10.474000+00:00,False,False,24.906072,-71.562977,113.489346,1711.531946,-2196.114027,1217.2913926552435,50,0.028658271819366,0.029309596178897,0.0,0.0589448545375597,0.7818063395570994,0.8130699088145896,0.2379504993486756,0.0,0.2334701772391742,155,2026-03-11T07:32:53.868260+00:00,"Abstract TrendETH, 2x leverage",0xe6f96dbdb544a788c323fe36f4b966eeb0edff32,0.2162211288268458,,0.09755972614614289,0.1,5853.573506,0.0,True,False,False,53.0,7213.823746,12.0,7213.823746,65.0,7213.823746,46.0,7213.823746,53.0,0.0,0.514,0.5020325203252033,0.368,0.2881649093521449,172
